"filename", "language", "JSON", "PHP", "XML", "Markdown", "YAML", "Makefile", "SQL", "JavaScript", "comment", "blank", "total"
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\cid0cs.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\cid0ct.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\cid0jp.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\cid0kr.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 3, 1, 18
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\courier.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\courierb.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\courierbi.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\courieri.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusans.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusanscondensed.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusanscondensedb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusanscondensedbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusanscondensedi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansextralight.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansmono.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansmonob.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansmonobi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavusansmonoi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserif.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifcondensed.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifcondensedb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifcondensedbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifcondensedi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\dejavuserifi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freemono.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freemonob.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freemonobi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freemonoi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freesans.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freesansb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freesansbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freesansi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freeserif.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freeserifb.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freeserifbi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\freeserifi.php", "PHP", 0, 14, 0, 0, 0, 0, 0, 0, 2, 1, 17
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\helvetica.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 2, 14
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\helveticab.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\helveticabi.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\helveticai.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\hysmyeongjostdmedium.php", "PHP", 0, 43, 0, 0, 0, 0, 0, 0, 3, 3, 49
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\iskola.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 1, 0, 39
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\kozgopromedium.php", "PHP", 0, 61, 0, 0, 0, 0, 0, 0, 2, 3, 66
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\kozminproregular.php", "PHP", 0, 60, 0, 0, 0, 0, 0, 0, 1, 3, 64
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\msungstdlight.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 1, 3, 39
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfacourier.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfacourierb.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfacourierbi.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfacourieri.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfahelvetica.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfahelveticab.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfahelveticabi.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfahelveticai.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfasymbol.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfatimes.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfatimesb.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfatimesbi.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfatimesi.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\pdfazapfdingbats.php", "PHP", 0, 13, 0, 0, 0, 0, 0, 0, 2, 1, 16
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\si.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 1, 0, 39
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\sinhala.php", "PHP", 0, 38, 0, 0, 0, 0, 0, 0, 1, 0, 39
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\stsongstdlight.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 2, 3, 40
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\symbol.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\times.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\timesb.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\timesbi.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\timesi.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\uni2cid_ac15.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 7
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\uni2cid_ag15.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 7
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\uni2cid_aj16.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 7
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\uni2cid_ak12.php", "PHP", 0, 2, 0, 0, 0, 0, 0, 0, 4, 1, 7
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\fonts\zapfdingbats.php", "PHP", 0, 10, 0, 0, 0, 0, 0, 0, 2, 1, 13
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\barcodes\datamatrix.php", "PHP", 0, 772, 0, 0, 0, 0, 0, 0, 363, 42, 1177
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\barcodes\pdf417.php", "PHP", 0, 740, 0, 0, 0, 0, 0, 0, 231, 26, 997
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\barcodes\qrcode.php", "PHP", 0, 1681, 0, 0, 0, 0, 0, 0, 955, 207, 2843
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_colors.php", "PHP", 0, 326, 0, 0, 0, 0, 0, 0, 123, 14, 463
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_filters.php", "PHP", 0, 235, 0, 0, 0, 0, 0, 0, 224, 23, 482
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_font_data.php", "PHP", 0, 18264, 0, 0, 0, 0, 0, 0, 139, 45, 18448
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_fonts.php", "PHP", 0, 1964, 0, 0, 0, 0, 0, 0, 588, 105, 2657
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_images.php", "PHP", 0, 199, 0, 0, 0, 0, 0, 0, 148, 13, 360
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\include\tcpdf_static.php", "PHP", 0, 1791, 0, 0, 0, 0, 0, 0, 792, 79, 2662
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf.php", "PHP", 0, 17118, 0, 0, 0, 0, 0, 0, 6876, 713, 24707
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf_autoconfig.php", "PHP", 0, 156, 0, 0, 0, 0, 0, 0, 46, 40, 242
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf_barcodes_1d.php", "PHP", 0, 1884, 0, 0, 0, 0, 0, 0, 432, 41, 2357
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf_barcodes_2d.php", "PHP", 0, 201, 0, 0, 0, 0, 0, 0, 135, 14, 350
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf_import.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 68, 12, 105
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tcpdf_parser.php", "PHP", 0, 532, 0, 0, 0, 0, 0, 0, 261, 23, 816
"c:\xampp\htdocs\bloodbank\app\lib\PDF\tecnickcom\tcpdf\tools\tcpdf_addfont.php", "PHP", 0, 183, 0, 0, 0, 0, 0, 0, 54, 33, 270
"c:\xampp\htdocs\bloodbank\app\lib\QR\autoload.php", "PHP", 0, 3, 0, 0, 0, 0, 0, 0, 1, 4, 8
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\CHANGELOG.md", "Markdown", 0, 0, 0, 27, 0, 0, 0, 0, 0, 25, 52
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\README.md", "Markdown", 0, 0, 0, 30, 0, 0, 0, 0, 0, 10, 40
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\composer.json", "JSON", 32, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\BitArray.php", "PHP", 0, 218, 0, 0, 0, 0, 0, 0, 88, 67, 373
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\BitMatrix.php", "PHP", 0, 176, 0, 0, 0, 0, 0, 0, 80, 58, 314
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\BitUtils.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 15, 5, 42
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\CharacterSetEci.php", "PHP", 0, 96, 0, 0, 0, 0, 0, 0, 59, 26, 181
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\EcBlock.php", "PHP", 0, 21, 0, 0, 0, 0, 0, 0, 22, 7, 50
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\EcBlocks.php", "PHP", 0, 33, 0, 0, 0, 0, 0, 0, 31, 11, 75
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\ErrorCorrectionLevel.php", "PHP", 0, 35, 0, 0, 0, 0, 0, 0, 17, 12, 64
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\FormatInformation.php", "PHP", 0, 119, 0, 0, 0, 0, 0, 0, 59, 26, 204
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\Mode.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 26, 11, 77
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\ReedSolomonCodec.php", "PHP", 0, 286, 0, 0, 0, 0, 0, 0, 95, 88, 469
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Common\Version.php", "PHP", 0, 474, 0, 0, 0, 0, 0, 0, 83, 40, 597
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\BlockPair.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 29, 8, 59
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\ByteMatrix.php", "PHP", 0, 84, 0, 0, 0, 0, 0, 0, 44, 23, 151
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\Encoder.php", "PHP", 0, 412, 0, 0, 0, 0, 0, 0, 130, 111, 653
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\MaskUtil.php", "PHP", 0, 188, 0, 0, 0, 0, 0, 0, 47, 37, 272
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\MatrixUtil.php", "PHP", 0, 332, 0, 0, 0, 0, 0, 0, 106, 76, 514
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Encoder\QrCode.php", "PHP", 0, 68, 0, 0, 0, 0, 0, 0, 54, 20, 142
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\ExceptionInterface.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 11
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\InvalidArgumentException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\OutOfBoundsException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\RuntimeException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\UnexpectedValueException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Exception\WriterException.php", "PHP", 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Color\Alpha.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 9, 12, 58
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Color\Cmyk.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 18, 20, 104
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Color\ColorInterface.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 9, 5, 23
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Color\Gray.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 6, 10, 47
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Color\Rgb.php", "PHP", 0, 58, 0, 0, 0, 0, 0, 0, 14, 17, 89
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Eye\CompositeEye.php", "PHP", 0, 22, 0, 0, 0, 0, 0, 0, 9, 8, 39
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Eye\EyeInterface.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 13, 5, 27
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Eye\ModuleEye.php", "PHP", 0, 37, 0, 0, 0, 0, 0, 0, 6, 12, 55
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Eye\SimpleCircleEye.php", "PHP", 0, 41, 0, 0, 0, 0, 0, 0, 6, 8, 55
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Eye\SquareEye.php", "PHP", 0, 40, 0, 0, 0, 0, 0, 0, 6, 8, 54
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\ImageRenderer.php", "PHP", 0, 120, 0, 0, 0, 0, 0, 0, 9, 24, 153
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Image\EpsImageBackEnd.php", "PHP", 0, 312, 0, 0, 0, 0, 0, 0, 3, 62, 377
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Image\ImageBackEndInterface.php", "PHP", 0, 26, 0, 0, 0, 0, 0, 0, 50, 12, 88
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Image\ImagickImageBackEnd.php", "PHP", 0, 265, 0, 0, 0, 0, 0, 0, 21, 54, 340
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Image\SvgImageBackEnd.php", "PHP", 0, 289, 0, 0, 0, 0, 0, 0, 12, 69, 370
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Image\TransformationMatrix.php", "PHP", 0, 50, 0, 0, 0, 0, 0, 0, 8, 11, 69
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\DotsModule.php", "PHP", 0, 46, 0, 0, 0, 0, 0, 0, 6, 12, 64
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\EdgeIterator\Edge.php", "PHP", 0, 57, 0, 0, 0, 0, 0, 0, 24, 20, 101
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\EdgeIterator\EdgeIterator.php", "PHP", 0, 114, 0, 0, 0, 0, 0, 0, 24, 32, 170
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\ModuleInterface.php", "PHP", 0, 9, 0, 0, 0, 0, 0, 0, 6, 4, 19
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\RoundnessModule.php", "PHP", 0, 104, 0, 0, 0, 0, 0, 0, 6, 20, 130
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Module\SquareModule.php", "PHP", 0, 31, 0, 0, 0, 0, 0, 0, 6, 11, 48
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\Close.php", "PHP", 0, 18, 0, 0, 0, 0, 0, 0, 6, 6, 30
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\Curve.php", "PHP", 0, 56, 0, 0, 0, 0, 0, 0, 21, 16, 93
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\EllipticArc.php", "PHP", 0, 182, 0, 0, 0, 0, 0, 0, 51, 46, 279
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\Line.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 9, 8, 42
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\Move.php", "PHP", 0, 25, 0, 0, 0, 0, 0, 0, 9, 8, 42
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\OperationInterface.php", "PHP", 0, 7, 0, 0, 0, 0, 0, 0, 3, 3, 13
"c:\xampp\htdocs\bloodbank\app\lib\QR\bacon\bacon-qr-code\src\Renderer\Path\Path.php", "PHP", 0, 66, 0, 0, 0, 0, 0, 0, 27, 14, 107
